ID,X_UTM,Y_UTM,LAND_USE
490678,925457,4627255,3
490679,925467,4698585,3
490680,925477,4598123,3
490681,925478,4641321,2
490682,925496,4655387,3
490683,925503,4612189,1
490684,925513,4669453,2
490685,925518,4583058,1
490686,925526,4683519,3
490687,925527,4626255,3
490688,925538,4697585,3
490689,925547,4597124,3
490690,925548,4640321,3
490691,925567,4654387,3
490692,925573,4611190,1
490693,925583,4668453,3
490695,925597,4625256,3
490696,925597,4682520,3
490697,925608,4696586,4
490698,925616,4596124,3
490699,925618,4639322,3
490701,925637,4653388,3
490702,925642,4610190,1
490703,925653,4667454,3
490704,925666,4624256,3
490705,925667,4681520,3
490706,925679,4695586,3
490707,925685,4595124,4
490708,925688,4638322,4
490709,925688,4709652,4
490710,925707,4652388,3
490711,925712,4609190,2
490712,925724,4666454,3
490713,925736,4623256,3
490714,925738,4680520,3
490715,925750,4694586,5
490716,925755,4594124,1
490717,925758,4637322,3
490718,925759,4708652,4
490719,925777,4651388,3
490720,925782,4608190,2
490721,925794,4665454,3
490722,925806,4622256,3
490723,925808,4679520,3
490724,925820,4693587,3
490725,925824,4593125,1
490726,925828,4636322,2
490727,925830,4707653,1
490728,925847,4650389,3
490729,925851,4607191,3
490730,925864,4664455,3
490731,925876,4621257,3
490732,925879,4678521,3
490733,925891,4692587,3
490734,925894,4592125,1
490735,925898,4635323,1
490736,925901,4706653,4
490737,925917,4649389,3
490738,925921,4606191,3
490739,925934,4663455,3
490740,925945,4620257,3
490741,925949,4677521,3
490742,925962,4691587,3
490743,925963,4591125,1
490744,925968,4634323,3
490745,925972,4705653,4
490746,925987,4648389,3
490747,925990,4605191,2
490748,926005,4662455,3
490749,926015,4619257,3
490750,926020,4676521,3
490751,926032,4590125,1
490752,926032,4690588,3
490753,926037,4633323,3
490754,926042,4704654,4
490755,926057,4647389,3
490756,926060,4604191,2
490757,926075,4661456,5
490758,926085,4618257,3
490759,926090,4675522,3
490760,926102,4589126,2
490761,926103,4689588,3
490762,926107,4632324,3
490763,926113,4703654,3
490764,926127,4646390,3
490765,926129,4603192,3
490766,926145,4660456,3
490767,926154,4617258,3
490768,926160,4674522,3
490769,926171,4588126,1
490770,926173,4688588,3
490771,926177,4631324,3
490772,926184,4702654,3
490773,926198,4645390,3
490774,926199,4602192,3
490775,926215,4659456,2
490776,926224,4616258,3
490777,926231,4673522,3
490778,926240,4587126,1
490779,926244,4687589,3
490780,926247,4630324,3
490781,926255,4701655,3
490782,926268,4601192,3
490783,926268,4644390,3
490784,926286,4658456,3
490785,926294,4615258,3
490786,926301,4672523,3
490787,926310,4586126,2
490788,926315,4686589,3
490789,926317,4629324,3
490790,926325,4700655,3
490791,926338,4600192,3
490792,926338,4643390,3
490793,926356,4657457,3
490794,926364,4614258,4
490795,926372,4671523,3
490796,926379,4585127,1
490797,926385,4685589,3
490798,926387,4628325,3
490799,926396,4699655,3
490800,926407,4599193,3
490801,926408,4642391,3
490802,926426,4656457,3
490803,926433,4613259,1
490804,926442,4670523,3
490805,926448,4584127,1
490806,926456,4684589,3
490807,926457,4627325,3
490808,926467,4698656,3
490809,926477,4598193,3
490810,926478,4641391,3
490811,926496,4655457,3
490812,926503,4612259,1
490813,926512,4669523,3
490814,926518,4583127,3
490815,926526,4626325,3
490816,926526,4683590,3
490817,926537,4697656,3
490818,926546,4597193,1
490819,926548,4640391,3
490820,926566,4654458,3
490821,926572,4611259,1
490822,926583,4668524,3
490824,926596,4625325,3
490825,926597,4682590,3
490826,926608,4696656,3
490827,926616,4596193,3
490828,926618,4639392,3
490829,926637,4653458,3
490830,926642,4610259,1
490831,926653,4667524,2
490832,926666,4624326,3
490833,926667,4681590,3
490834,926679,4695657,3
490835,926685,4595194,4
490836,926688,4638392,3
490838,926707,4652458,3
490839,926712,4609260,2
490840,926723,4666524,3
490841,926736,4623326,3
490842,926738,4680591,3
490843,926749,4694657,4
490844,926755,4594194,1
490845,926758,4637392,3
490846,926759,4708723,1
490847,926777,4651458,3
490848,926781,4608260,1
490849,926794,4665525,3
490850,926806,4622326,3
490851,926808,4679591,3
490852,926820,4693657,3
490853,926824,4593194,1
490854,926827,4636392,3
490855,926830,4707724,4
490856,926847,4650459,3
490857,926851,4607260,1
490858,926864,4664525,3
490859,926875,4621326,3
490860,926879,4678591,3
490861,926891,4692658,3
490862,926893,4592194,1
490863,926897,4635393,3
490864,926900,4706724,1
490865,926917,4649459,3
490866,926920,4606260,2
490867,926934,4663525,3
490868,926945,4620327,2
490869,926949,4677592,3
490870,926961,4691658,3
490871,926963,4591194,1
490872,926967,4634393,3
490873,926971,4705724,4
490874,926987,4648459,3
490875,926990,4605261,3
490876,927004,4662525,2
490877,927015,4619327,3
490878,927019,4676592,3
490879,927032,4590195,1
490880,927032,4690658,3
490881,927037,4633393,3
490882,927042,4704725,3
490883,927057,4647459,3
490884,927060,4604261,3
490885,927075,4661526,3
490886,927085,4618327,3
490887,927090,4675592,3
490888,927102,4589195,1
490889,927103,4689658,3
490890,927107,4632393,3
490891,927113,4703725,3
490892,927127,4646460,3
490893,927129,4603261,3
490894,927145,4660526,3
490895,927154,4617327,3
490896,927160,4674592,3
490897,927171,4588195,1
490898,927173,4688659,3
490899,927177,4631394,3
490900,927184,4702725,3
490901,927197,4645460,3
490902,927199,4602261,3
490903,927215,4659526,3
490904,927224,4616328,3
490905,927231,4673593,3
490906,927240,4587195,2
490907,927244,4687659,3
490908,927247,4630394,3
490909,927254,4701725,3
490910,927267,4644460,3
490911,927268,4601262,3
490912,927285,4658527,3
490913,927294,4615328,3
490914,927301,4672593,3
490915,927310,4586196,2
490916,927314,4686659,3
490917,927317,4629394,3
490918,927325,4700726,3
490919,927337,4643461,3
490920,927338,4600262,3
490921,927356,4657527,3
490922,927363,4614328,3
490923,927371,4671593,3
490924,927379,4585196,2
490925,927385,4685660,3
490926,927387,4628394,3
490927,927396,4699726,3
490928,927407,4599262,3
490929,927407,4642461,3
490930,927426,4656527,3
490931,927433,4613328,4
490932,927442,4670594,3
490933,927448,4584196,1
490934,927455,4684660,3
490935,927456,4627395,3
490936,927466,4698726,3
490937,927477,4598262,3
490938,927477,4641461,3
490939,927496,4655527,3
490940,927503,4612329,1
490941,927512,4669594,3
490943,927526,4626395,3
490944,927526,4683660,3
490945,927537,4697727,3
490946,927546,4597263,4
490947,927547,4640461,3
490948,927566,4654528,3
490949,927572,4611329,1
490950,927582,4668594,3
490952,927596,4625395,3
490953,927596,4682661,3
490954,927608,4696727,3
490955,927615,4596263,1
490956,927617,4639462,3
490957,927636,4653528,3
490958,927642,4610329,1
490959,927653,4667594,3
490960,927666,4624395,3
490961,927667,4681661,5
490962,927678,4695727,3
490963,927685,4595263,1
490964,927687,4638462,3
490966,927706,4652528,3
490967,927711,4609329,1
490968,927723,4666595,3
490969,927736,4623396,3
490970,927737,4680661,3
490971,927749,4694728,3
490972,927754,4594263,1
490973,927757,4637462,3
490974,927759,4708794,4
490975,927777,4651528,3
490976,927781,4608330,1
490977,927793,4665595,3
490978,927805,4622396,3
490979,927808,4679661,3
490980,927820,4693728,3
490981,927824,4593263,1
490982,927827,4636462,3
490983,927829,4707794,4
490984,927847,4650529,3
490985,927851,4607330,1
490986,927864,4664595,3
490987,927875,4621396,3
490988,927878,4678662,3
490989,927890,4692728,3
490990,927893,4592264,1
490991,927897,4635463,3
490992,927900,4706795,1
490993,927917,4649529,3
490994,927920,4606330,2
490995,927934,4663595,3
490996,927945,4620396,3
490997,927949,4677662,3
490998,927961,4691728,3
490999,927963,4591264,1
491000,927967,4634463,3
491001,927971,4705795,4
491002,927987,4648529,3
491003,927990,4605330,2
491004,928004,4662596,3
491005,928015,4619397,1
491006,928019,4676662,3
491007,928032,4590264,1
491008,928032,4690729,3
491009,928037,4633463,3
491010,928042,4704795,3
491011,928057,4647530,3
491012,928059,4604330,3
491013,928074,4661596,1
491014,928084,4618397,3
491015,928090,4675663,3
491016,928101,4589264,1
491017,928102,4689729,3
491018,928107,4632463,3
491019,928113,4703796,3
491020,928127,4646530,3
491021,928129,4603331,3
491022,928145,4660596,3
491023,928154,4617397,3
491024,928160,4674663,3
491025,928171,4588265,1
491026,928173,4688729,3
491027,928177,4631464,3
491028,928183,4702796,3
491029,928197,4645530,3
491030,928198,4602331,3
491031,928215,4659597,3
491032,928224,4616397,3
491033,928230,4673663,3
491034,928240,4587265,2
491035,928243,4687730,3
491036,928247,4630464,3
491037,928254,4701796,3
491038,928267,4644530,3
491039,928268,4601331,3
491040,928285,4658597,3
491041,928293,4615398,3
491042,928301,4672663,3
491043,928309,4586265,2
491044,928314,4686730,3
491045,928316,4629464,3
491046,928325,4700797,3
491047,928337,4600331,3
491048,928337,4643531,3
491049,928355,4657597,3
491050,928363,4614398,3
491051,928371,4671664,3
491052,928379,4585265,2
491053,928384,4685730,2
491054,928386,4628464,3
491055,928395,4699797,3
491056,928407,4599332,3
491057,928407,4642531,3
491058,928425,4656597,3
491059,928433,4613398,3
491060,928441,4670664,3
491061,928448,4584265,3
491062,928455,4684730,3
491063,928456,4627465,3
491064,928466,4698797,3
491065,928476,4598332,3
491066,928477,4641531,3
491067,928496,4655598,3
491068,928502,4612398,3
491069,928512,4669664,3
491071,928526,4626465,3
491072,928526,4683731,3
491073,928537,4697797,5
491074,928546,4597332,4
491075,928547,4640531,3
491076,928566,4654598,3
491077,928572,4611398,1
491078,928582,4668664,3
491079,928596,4625465,3
491080,928596,4682731,3
491081,928608,4696798,3
491082,928615,4596332,1
491083,928617,4639532,3
491085,928636,4653598,3
491086,928642,4610399,3
491087,928652,4667665,3
491088,928666,4624465,3
491089,928667,4681731,3
491090,928678,4695798,3
491091,928685,4595332,1
491092,928687,4638532,3
491094,928706,4652598,3
491095,928711,4609399,3
491096,928723,4666665,3
491097,928735,4623465,3
491098,928737,4680732,3
491099,928749,4694798,4
491100,928754,4594333,1
491101,928757,4637532,3
491102,928758,4708865,1
491103,928776,4651599,3
491104,928781,4608399,1
491105,928793,4665665,3
491106,928805,4622466,3
491107,928807,4679732,3
491108,928819,4693799,3
491109,928824,4593333,1
491110,928827,4636532,3
491111,928829,4707865,1
491112,928846,4650599,3
491113,928850,4607399,1
491114,928863,4664665,3
491115,928875,4621466,2
491116,928878,4678732,3
491117,928890,4692799,3
491118,928893,4592333,1
491119,928897,4635532,3
491120,928900,4706866,4
491121,928916,4649599,3
491122,928920,4606400,1
491123,928934,4663666,3
491124,928945,4620466,2
491125,928948,4677732,3
491126,928961,4691799,3
491127,928962,4591333,1
491128,928967,4634533,3
491129,928971,4705866,4
491130,928987,4648599,3
491131,928990,4605400,1
491132,929004,4662666,3
491133,929014,4619466,1
491134,929019,4676733,3
491135,929031,4690799,3
491136,929032,4590333,1
491137,929037,4633533,3
491138,929041,4704866,3
491139,929057,4647600,3
491140,929059,4604400,3
491141,929074,4661666,3
491142,929084,4618467,2
491143,929089,4675733,3
491144,929101,4589334,1
491145,929102,4689800,3
491146,929107,4632533,3
491147,929112,4703866,1
491148,929127,4646600,3
491149,929129,4603400,3
491150,929144,4660667,3
491151,929154,4617467,3
491152,929160,4674733,3
491153,929170,4588334,1
491154,929173,4688800,3
491155,929177,4631533,3
491156,929183,4702867,3
491157,929197,4645600,3
491158,929198,4602400,3
491159,929215,4659667,3
491160,929224,4616467,3
491161,929230,4673733,3
491162,929240,4587334,3
491163,929243,4687800,3
491164,929246,4630534,3
491165,929254,4701867,3
491166,929267,4644600,3
491167,929268,4601401,3
491168,929285,4658667,3
491169,929293,4615467,3
491170,929300,4672734,3
491171,929309,4586334,2
491172,929314,4686800,3
491173,929316,4629534,3
491174,929324,4700867,3
491175,929337,4600401,4
491176,929337,4643601,1
491177,929355,4657667,3
491178,929363,4614467,3
491179,929371,4671734,3
491180,929378,4585334,1
491181,929384,4685801,3
491182,929386,4628534,1
491183,929395,4699868,3
491184,929407,4599401,3
491185,929407,4642601,3
491186,929425,4656668,3
491187,929433,4613468,3
491188,929441,4670734,3
491190,929455,4684801,3
491191,929456,4627534,3
491192,929466,4698868,3
491193,929476,4598401,4
491194,929477,4641601,3
491195,929495,4655668,3
491196,929502,4612468,3
491197,929512,4669735,3
491198,929525,4683801,3
491199,929526,4626535,3
491200,929537,4697868,3
491201,929546,4597401,1
491202,929547,4640601,3
491203,929566,4654668,3
491204,929572,4611468,2
491205,929582,4668735,3
491206,929596,4625535,3
491207,929596,4682802,5
491208,929607,4696868,3
491209,929615,4596402,1
491211,929617,4639601,3
491212,929636,4653668,3
491213,929641,4610468,1
491214,929652,4667735,3
491215,929665,4624535,3
491216,929666,4681802,5
491217,929678,4695869,4
491218,929685,4595402,1
491219,929687,4638602,3
491220,929687,4709935,4
491221,929706,4652668,2
491222,929711,4609469,1
491223,929723,4666735,3
491224,929735,4623535,3
491225,929737,4680802,3
491226,929749,4694869,4
491227,929754,4594402,1
491228,929757,4637602,3
491229,929758,4708936,4
491230,929776,4651669,3
491231,929781,4608469,1
491232,929793,4665736,3
491233,929805,4622535,3
491234,929807,4679802,3
491235,929819,4693869,4
491236,929823,4593402,1
491237,929827,4636602,3
491238,929829,4707936,4
491239,929846,4650669,3
491240,929850,4607469,4
491241,929863,4664736,3
491242,929875,4621536,3
491243,929878,4678803,3
491244,929890,4692869,3
491245,929893,4592402,1
491246,929897,4635602,3
491247,929900,4706936,4
491248,929916,4649669,3
491249,929920,4606469,1
491250,929933,4663736,3
491251,929944,4620536,2
491252,929948,4677803,3
491253,929960,4691870,3
491254,929962,4591403,1
491255,929967,4634603,3
491256,929970,4705937,4
491257,929986,4648669,3
491258,929989,4605469,1
491259,930004,4662736,3
491260,930014,4619536,3
491261,930019,4676803,3
491262,930031,4690870,3
491263,930032,4590403,1
491264,930037,4633603,3
491265,930041,4704937,4
491266,930056,4647670,3
491267,930059,4604470,3
491268,930074,4661736,3
491269,930084,4618536,2
491270,930089,4675803,3
491271,930101,4589403,1
491272,930102,4689870,3
491273,930106,4632603,3
491274,930112,4703937,4
491275,930126,4646670,3
491276,930128,4603470,3
491277,930144,4660737,3
491278,930154,4617537,2
491279,930159,4674804,3
491280,930170,4588403,1
491281,930172,4688871,3
491282,930176,4631603,3
491283,930183,4702937,4
491284,930197,4645670,2
491285,930198,4602470,5
491286,930214,4659737,3
491287,930223,4616537,2
491288,930230,4673804,2
491289,930240,4587403,1
491290,930243,4687871,3
491291,930246,4630604,3
491292,930253,4701938,4
491293,930267,4644670,3
491294,930268,4601470,3
491295,930285,4658737,3
491296,930293,4615537,2
491297,930300,4672804,3
491298,930309,4586404,2
491299,930313,4686871,3
491300,930316,4629604,3
491301,930324,4700938,4
491302,930337,4600470,1
491303,930337,4643671,3
491304,930355,4657737,3
491305,930363,4614537,2
491306,930371,4671804,3
491308,930384,4685871,3
491309,930386,4628604,1
491310,930395,4699938,3
491311,930407,4599471,1
491312,930407,4642671,3
491313,930425,4656738,3
491314,930432,4613537,1
491315,930441,4670805,3
491317,930454,4684872,3
491318,930456,4627604,3
491319,930466,4698939,3
491320,930476,4598471,1
491321,930477,4641671,3
491322,930495,4655738,3
491323,930502,4612538,1
491324,930511,4669805,3
491325,930525,4683872,3
491326,930526,4626604,3
491327,930536,4697939,3
491328,930545,4597471,1
491329,930547,4640671,3
491330,930565,4654738,3
491331,930572,4611538,1
491332,930582,4668805,3
491333,930595,4625605,3
491334,930596,4682872,3
491335,930607,4696939,5
491336,930615,4596471,1
491338,930617,4639671,3
491339,930636,4653738,3
491340,930641,4610538,2
491341,930652,4667805,3
491342,930665,4624605,1
491343,930666,4681872,3
491344,930678,4695939,3
491345,930684,4595471,1
491346,930687,4638672,3
491347,930687,4710006,4
491348,930706,4652739,2
491349,930711,4609538,2
491350,930722,4666806,3
491351,930735,4623605,3
491352,930737,4680873,3
491353,930748,4694940,4
491354,930754,4594471,1
491355,930757,4637672,3
491356,930758,4709007,1
491357,930776,4651739,3
491358,930780,4608538,1
491359,930793,4665806,3
491360,930805,4622605,2
491361,930807,4679873,3
491362,930819,4693940,4
491363,930823,4593472,1
491364,930827,4636672,3
491365,930829,4708007,4
491366,930846,4650739,3
491367,930850,4607539,1
491368,930863,4664806,3
491369,930874,4621605,1
491370,930877,4678873,3
491371,930890,4692940,3
491372,930893,4592472,1
491373,930896,4635672,3
491374,930899,4707007,1
491375,930916,4649739,3
491376,930920,4606539,1
491377,930933,4663806,3
491378,930944,4620606,2
491379,930948,4677873,3
491380,930960,4691940,3
491381,930962,4591472,4
491382,930966,4634673,3
491383,930970,4706007,1
491384,930986,4648740,3
491385,930989,4605539,3
491386,931003,4662807,4
491387,931014,4619606,2
491388,931018,4676874,3
491389,931031,4590472,1
491390,931031,4690941,3
491391,931036,4633673,3
491392,931041,4705008,1
491393,931056,4647740,3
491394,931059,4604539,3
491395,931074,4661807,3
491396,931084,4618606,3
491397,931089,4675874,3
491399,931101,4689941,3
491400,931106,4632673,3
491401,931112,4704008,4
491402,931126,4646740,3
491403,931128,4603539,3
491404,931144,4660807,2
491405,931153,4617606,2
491406,931159,4674874,2
491407,931170,4588473,1
491408,931172,4688941,3
491409,931176,4631673,3
491410,931182,4703008,4
491411,931196,4645740,3
491412,931198,4602539,3
491413,931214,4659807,3
491414,931223,4616606,2
491415,931230,4673874,3
491416,931239,4587473,4
491417,931243,4687941,3
491418,931246,4630673,3
491419,931253,4702008,4
491420,931266,4644740,3
491421,931267,4601540,3
491422,931284,4658807,3
491423,931293,4615607,4
491424,931300,4672874,3
491426,931313,4686942,3
491427,931316,4629674,3
491428,931324,4701009,4
491429,931336,4643741,3
491430,931337,4600540,1
491431,931355,4657808,3
491432,931362,4614607,2
491433,931370,4671875,3
491435,931384,4685942,3
491436,931386,4628674,3
491437,931395,4700009,3
491438,931406,4599540,1
491439,931406,4642741,3
491440,931425,4656808,3
491441,931432,4613607,2
491442,931441,4670875,3
491443,931454,4684942,3
491444,931456,4627674,3
491445,931465,4699009,3
491446,931476,4598540,1
491447,931476,4641741,3
491448,931495,4655808,2
491449,931502,4612607,2
491450,931511,4669875,3
491451,931525,4626674,3
491452,931525,4683942,3
491453,931536,4698009,3
491454,931545,4597540,1
491456,931546,4640741,3
491457,931565,4654808,3
491458,931571,4611607,2
491459,931581,4668875,3
491460,931595,4625674,3
491461,931595,4682943,3
491462,931607,4697010,3
491463,931615,4596541,1
491464,931616,4639741,3
491466,931635,4653809,3
491467,931641,4610608,2
491468,931652,4667876,3
491469,931665,4624675,3
491470,931666,4681943,3
491471,931677,4696010,3
491472,931684,4595541,1
491473,931686,4638742,3
491474,931687,4710077,4
491475,931705,4652809,3
491476,931711,4609608,2
491477,931722,4666876,3
491478,931735,4623675,3
491479,931736,4680943,3
491480,931748,4695010,3
491481,931754,4594541,1
491482,931756,4637742,3
491483,931757,4709077,4
491484,931776,4651809,3
491485,931780,4608608,2
491486,931792,4665876,3
491487,931805,4622675,2
491488,931807,4679943,3
491489,931819,4694010,4
491490,931823,4593541,1
491491,931826,4636742,3
491492,931828,4708078,4
491493,931846,4650809,3
491494,931850,4607608,2
491495,931863,4664876,3
491496,931874,4621675,2
491497,931877,4678944,3
491498,931889,4693011,3
491499,931892,4592541,1
491500,931896,4635742,3
491501,931899,4707078,4
491502,931916,4649809,3
491503,931919,4606608,1
491504,931933,4663877,2
491505,931944,4620675,3
491506,931948,4677944,3
491507,931960,4692011,3
491508,931962,4591541,4
491509,931966,4634742,3
491510,931970,4706078,4
491511,931986,4648810,3
491512,931989,4605608,1
491513,932003,4662877,2
491514,932014,4619676,3
491515,932018,4676944,3
491517,932031,4691011,3
491518,932036,4633743,3
491519,932041,4705078,4
491520,932056,4647810,3
491521,932059,4604609,3
491522,932073,4661877,3
491523,932084,4618676,3
491524,932089,4675944,3
491526,932101,4690011,3
491527,932106,4632743,3
491528,932111,4704079,4
491529,932126,4646810,3
491530,932128,4603609,1
491531,932144,4660877,3
491532,932153,4617676,3
491533,932159,4674944,3
491535,932172,4689012,3
491536,932176,4631743,3
491537,932182,4703079,4
491538,932196,4645810,3
491539,932198,4602609,3
491540,932214,4659877,3
491541,932223,4616676,1
491542,932229,4673945,4
491544,932242,4688012,3
491545,932246,4630743,3
491546,932253,4702079,4
491547,932266,4644810,3
491548,932267,4601609,3
491549,932284,4658878,3
491550,932293,4615676,1
491551,932300,4672945,5
491553,932313,4687012,5
491554,932316,4629743,2
491555,932324,4701079,3
491556,932336,4643811,3
491557,932337,4600609,1
491558,932354,4657878,3
491559,932362,4614676,2
491560,932370,4671945,3
491561,932383,4686012,3
491562,932385,4628744,3
491563,932394,4700080,3
491564,932406,4599609,1
491565,932406,4642811,3
491566,932425,4656878,2
491567,932432,4613677,1
491568,932441,4670945,3
491569,932454,4685013,3
491570,932455,4627744,3
491571,932465,4699080,3
491572,932476,4598610,1
491573,932476,4641811,3
491574,932495,4655878,2
491575,932502,4612677,1
491576,932511,4669946,3
491577,932525,4626744,5
491578,932525,4684013,3
491579,932536,4698080,3
491580,932545,4597610,1
491582,932546,4640811,3
491583,932565,4654878,2
491584,932571,4611677,1
491585,932581,4668946,3
491586,932595,4625744,3
491587,932595,4683013,3
491588,932607,4697080,3
491589,932615,4596610,1
491590,932616,4639811,3
491591,932616,4711148,4
491592,932635,4653879,2
491593,932641,4610677,1
491594,932652,4667946,3
491595,932665,4624744,2
491596,932666,4682013,3
491597,932677,4696081,4
491598,932684,4595610,1
491599,932686,4638812,3
491600,932686,4710148,3
491601,932705,4652879,3
491602,932711,4609677,2
491603,932722,4666946,3
491604,932735,4623745,3
491605,932736,4681014,3
491606,932748,4695081,3
491607,932753,4594610,1
491608,932756,4637812,3
491609,932757,4709148,4
491610,932775,4651879,3
491611,932780,4608678,2
491612,932792,4665946,3
491613,932804,4622745,2
491614,932807,4680014,3
491615,932818,4694081,3
491616,932823,4593610,1
491617,932826,4636812,3
491618,932828,4708148,3
491619,932846,4650879,3
491620,932850,4607678,2
491621,932862,4664947,3
491622,932874,4621745,3
491623,932877,4679014,3
491624,932889,4693081,3
491625,932892,4592611,1
491626,932896,4635812,3
491627,932899,4707149,4
491628,932916,4649880,3
491629,932919,4606678,1
491630,932933,4663947,3
491631,932944,4620745,3
491632,932947,4678014,3
491633,932960,4692082,3
491635,932966,4634812,3
491636,932970,4706149,4
491637,932986,4648880,3
491638,932989,4605678,1
491639,933003,4662947,2
491640,933014,4619745,3
491641,933018,4677014,3
491642,933030,4691082,3
491644,933036,4633813,3
491645,933040,4705149,4
491646,933056,4647880,3
491647,933058,4604678,1
491648,933073,4661947,3
491649,933083,4618745,3
491650,933088,4676015,3
491652,933101,4690082,3
491653,933106,4632813,3
491654,933111,4704149,4
491655,933126,4646880,3
491656,933128,4603678,4
491657,933144,4660947,3
491658,933153,4617746,3
491659,933159,4675015,3
491661,933172,4689082,3
491662,933176,4631813,3
491663,933182,4703150,3
491664,933196,4645880,3
491665,933197,4602679,4
491666,933214,4659948,3
491667,933223,4616746,3
491668,933229,4674015,3
491670,933242,4688082,3
491671,933246,4630813,3
491672,933253,4702150,4
491673,933266,4644880,2
491674,933267,4601679,1
491675,933284,4658948,2
491676,933292,4615746,3
491677,933300,4673015,3
491678,933313,4687083,3
491679,933315,4629813,3
491680,933323,4701150,3
491681,933336,4643881,3
491682,933337,4600679,1
491683,933354,4657948,2
491684,933362,4614746,2
491685,933370,4672015,3
491686,933383,4686083,3
491687,933385,4628813,3
491688,933394,4700150,4
491689,933406,4599679,1
491690,933406,4642881,3
491691,933424,4656948,3
491692,933432,4613746,2
491693,933440,4671016,3
491694,933454,4685083,3
491695,933455,4627814,3
491696,933465,4699151,3
491697,933475,4598679,1
491698,933476,4641881,2
491699,933495,4655948,3
491700,933501,4612746,2
491701,933511,4670016,2
491702,933524,4684083,3
491703,933525,4626814,1
491704,933536,4698151,3
491705,933545,4597679,1
491706,933546,4640881,1
491707,933565,4654949,3
491708,933571,4611747,2
491709,933581,4669016,2
491710,933595,4625814,3
491711,933595,4683084,3
491712,933606,4697151,3
491713,933614,4596679,1
491714,933615,4711219,3
491715,933616,4639881,2
491716,933635,4653949,2
491717,933641,4610747,2
491718,933651,4668016,3
491719,933665,4624814,3
491720,933665,4682084,3
491721,933677,4696151,4
491722,933684,4595680,1
491723,933686,4638882,2
491724,933686,4710219,3
491725,933705,4652949,2
491726,933710,4609747,1
491727,933722,4667017,2
491728,933734,4623814,3
491729,933736,4681084,3
491730,933748,4695152,3
491731,933753,4594680,1
491732,933756,4637882,3
491733,933757,4709219,3
491734,933775,4651949,2
491735,933780,4608747,1
491736,933792,4666017,2
491737,933804,4622815,3
491738,933806,4680084,3
491739,933818,4694152,3
491741,933826,4636882,3
491742,933828,4708219,3
491743,933845,4650949,3
491744,933850,4607747,1
491745,933862,4665017,1
491746,933874,4621815,3
491747,933877,4679084,3
491748,933889,4693152,3
491750,933896,4635882,3
491751,933899,4707220,3
491752,933915,4649950,2
491753,933919,4606747,3
491754,933933,4664017,2
491755,933944,4620815,3
491756,933947,4678085,3
491757,933960,4692152,5
491759,933966,4634882,4
491760,933969,4706220,4
491761,933986,4648950,3
491762,933989,4605748,3
491763,934003,4663017,2
491764,934013,4619815,3
491765,934018,4677085,3
491766,934030,4691152,3
491768,934036,4633882,3
491769,934040,4705220,3
491770,934056,4647950,3
491771,934058,4604748,3
491772,934073,4662018,2
491773,934083,4618815,3
491774,934088,4676085,3
491775,934101,4690153,3
491776,934106,4632883,3
491777,934111,4704220,3
491778,934126,4646950,3
491779,934128,4603748,3
491780,934143,4661018,2
491781,934153,4617815,1
491782,934159,4675085,3
491783,934171,4689153,3
491784,934176,4631883,3
491785,934182,4703220,3
491786,934196,4645950,1
491787,934197,4602748,1
491788,934214,4660018,2
491789,934223,4616815,2
491790,934229,4674085,3
491791,934242,4688153,3
491792,934245,4630883,3
491793,934252,4702221,4
491794,934266,4644951,2
491795,934267,4601748,1
491796,934284,4659018,2
491797,934292,4615816,3
491798,934299,4673086,3
491799,934312,4687153,3
491800,934315,4629883,3
491801,934323,4701221,4
491802,934336,4600748,1
491803,934336,4643951,3
491804,934354,4658018,1
491805,934362,4614816,2
491806,934370,4672086,3
491807,934383,4686153,3
491808,934385,4628883,3
491809,934394,4700221,3
491810,934406,4599748,1
491811,934406,4642951,2
491812,934424,4657018,1
491813,934432,4613816,2
491814,934440,4671086,3
491815,934454,4685154,2
491816,934455,4627883,3
491817,934465,4699221,3
491818,934475,4598749,1
491819,934476,4641951,2
491820,934494,4656019,1
491821,934501,4612816,1
491822,934510,4670086,2
491823,934524,4684154,3
491824,934525,4626884,3
491825,934535,4698222,3
491826,934545,4597749,1
491827,934546,4640951,2
491828,934565,4655019,2
491829,934571,4611816,1
491830,934581,4669086,1
491831,934595,4625884,3
491832,934595,4683154,3
491833,934606,4697222,3
491834,934614,4596749,1
491836,934616,4639951,1
491837,934635,4654019,2
491838,934641,4610816,2
491839,934651,4668087,3
491840,934664,4624884,3
491841,934665,4682154,3
491842,934677,4696222,4
491843,934684,4595749,1
491844,934686,4638952,3
491845,934686,4710290,3
491846,934705,4653019,2
491847,934710,4609817,2
491848,934721,4667087,2
491849,934734,4623884,3
491850,934736,4681154,3
491851,934747,4695222,4
491853,934756,4637952,3
491854,934757,4709290,3
491855,934775,4652019,2
491856,934780,4608817,3
491857,934792,4666087,3
491858,934804,4622884,3
491859,934806,4680155,3
491860,934818,4694222,3
491862,934826,4636952,3
491863,934828,4708290,3
491864,934845,4651020,2
491865,934849,4607817,4
491866,934862,4665087,3
491867,934874,4621884,3
491868,934877,4679155,3
491869,934889,4693223,5
491871,934896,4635952,2
491872,934898,4707290,3
491873,934915,4650020,2
491874,934919,4606817,5
491875,934932,4664087,2
491876,934944,4620885,1
491877,934947,4678155,3
491878,934959,4692223,3
491879,934966,4634952,3
491880,934969,4706291,3
